,01.Well Identifier,02.Well Core Analysis Number (Well Core Analysis Line),03.Well Core Analysis Core Number,04.Well Line Interval Depth,05.Well Line Code,06.Well Line Interval Length,07.Well Line Porosity,08.Well Line KMAX,09.Well Line KVERT,10.Well Line K90,11.Well Line Grain Density,12.Well Line Pore Volume Oil,13.Well Line Pore Volume Water,14.Well Line Bulk Density,15.Well Line Lithology
4323,00/04-23-040-07W5/0,19635,1,2000.8,DE,0.43,,,,,,,,,NOT ANALYSED - SHALE
4324,00/04-23-040-07W5/0,19635,1,2001.26,DE,1.55,,,,,,,,,NOT ANALYSED - SHALE
4325,00/04-23-040-07W5/0,19635,1,2002.96,DE,1.07,,,,,,,,,NOT ANALYSED - SHALE
4326,00/04-23-040-07W5/0,19635,1,2004.18,DE,1.4,,,,,,,,,NOT ANALYSED - SHALE
4327,00/04-23-040-07W5/0,19635,1,2000.55,SS,0.07,0.061,6.8,,,,0.213,0.542,,CGL F   ARGL
4328,00/04-23-040-07W5/0,19635,1,2000.74,SS,0.06,0.08,1.8,,,,0.225,0.225,,CGL ARGL
4329,00/04-23-040-07W5/0,19635,1,2001.23,SS,0.03,0.051,0.11,,,,0.274,0.412,,CGL
4330,00/04-23-040-07W5/0,19635,1,2002.81,SS,0.15,0.058,0.01,,,,0.241,0.656,,SH  SD
4331,00/04-23-040-07W5/0,19635,1,2004.03,SS,0.15,0.044,0.01,,,,0.114,0.75,,SH  SD
4332,00/04-23-040-07W5/0,19635,2,2007.26,DE,0.03,,,,,,,,,NOT ANALYSED - ANHYDRITE
4333,00/04-23-040-07W5/0,19635,2,2008.94,DE,0.03,,,,,,,,,NOT ANALYSED - ANHYDRITE
4334,00/04-23-040-07W5/0,19635,2,2009.27,DE,0.06,,,,,,,,,NOT ANALYSED - ANHYDRITE
4335,00/04-23-040-07W5/0,19635,2,2009.73,DE,0.09,,,,,,,,,NOT ANALYSED - DENSE
4336,00/04-23-040-07W5/0,19635,2,2011.01,DE,0.12,,,,,,,,,NOT ANALYSED - DENSE
4337,00/04-23-040-07W5/0,19635,2,2011.77,DE,4.18,,,,,,,,,NOT ANALYSED - SHALE
4338,00/04-23-040-07W5/0,19635,2,2006.19,SS,0.31,0.069,0.01,,,,0.478,0.319,,SS  F   ARGL
4339,00/04-23-040-07W5/0,19635,2,2006.5,SS,0.3,0.079,0.04,,,,0.393,0.279,,SS  F   ARGL
4340,00/04-23-040-07W5/0,19635,2,2006.8,SS,0.31,0.057,0.01,,,,0.351,0.457,,SS  F   ARGL
4341,00/04-23-040-07W5/0,19635,2,2007.11,SS,0.15,0.066,0.04,,,,0.303,0.455,,SS  F   ARGL
4342,00/04-23-040-07W5/0,19635,2,2007.29,SS,0.21,0.075,0.03,,,,0.4,0.274,,SS  F   ARGL
4343,00/04-23-040-07W5/0,19635,2,2007.5,SS,0.58,0.05,0.01,,,,0.314,0.598,,SS  F   ARGL
4344,00/04-23-040-07W5/0,19635,2,2008.08,SS,0.55,0.054,0.01,,,,0.314,0.537,,SS  F   ARGL
4345,00/04-23-040-07W5/0,19635,2,2008.63,SS,0.31,0.057,0.01,,,,0.281,0.544,,SS  F   ARGL
4346,00/04-23-040-07W5/0,19635,2,2008.97,SS,0.3,0.056,0.01,,,,0.143,0.662,,SS  F   ARGL
4347,00/04-23-040-07W5/0,19635,2,2009.33,SS,0.4,0.049,0.01,,,,0.265,0.592,,SS  F   ARGL
4348,00/04-23-040-07W5/0,19635,2,2009.82,SS,0.46,0.051,0.01,,,,0.1,0.745,,SS  F   ARGL
4349,00/04-23-040-07W5/0,19635,2,2010.28,SS,0.42,0.04,0.01,,,,,0.804,,SS  F   ARGL
4350,00/04-23-040-07W5/0,19635,2,2010.7,SS,0.31,0.043,0.01,,,,0.0,0.721,,SS  F   ARGL
4351,00/04-23-040-07W5/0,19635,2,2011.13,SS,0.64,0.045,0.01,,,,,0.806,,SS  F   ARGL
4352,00/07-01-041-03W5/0,64278,1,2782.78,FD,0.11,0.09,56.3,,,2820.0,0.0,0.222,,dol i vug anhy frac
4353,00/07-01-041-03W5/0,64278,1,2782.89,FD,0.11,0.114,2.94,,,2820.0,0.0,0.169,,dol i ppv sv
4354,00/07-01-041-03W5/0,64278,1,2782.44,FD,0.34,0.1,52.6,47.1,14.7,2820.0,0.0,0.399,2540.0,dol i ppv sv lmy
4355,00/07-01-041-03W5/0,64278,1,2782.19,FD,0.25,0.089,22.2,77.9,18.2,2830.0,0.0,0.487,2580.0,dol i ppv sv lmy
4356,00/07-01-041-03W5/0,64278,1,2781.95,FD,0.24,0.077,7.24,15.5,5.03,2820.0,0.0,0.276,2600.0,dol i pvp sv lmy
4357,00/07-01-041-03W5/0,64278,1,2781.64,FD,0.31,0.081,12.8,10.0,5.55,2830.0,0.0,0.349,2600.0,dol i vug
4358,00/07-01-041-03W5/0,64278,1,2777.18,FD,0.21,0.076,20.0,7.14,2.53,2830.0,0.0,0.108,2610.0,dol i vug
4359,00/07-01-041-03W5/0,64278,1,2778.36,FD,0.26,0.075,17.6,12.9,1.65,2830.0,0.0,0.138,2620.0,dol i ppv sv
4360,00/07-01-041-03W5/0,64278,1,2779.16,FD,0.19,0.067,17.2,3.65,1.49,2820.0,0.0,0.163,2630.0,dol i ppv sv
4361,00/07-01-041-03W5/0,64278,1,2774.39,FD,0.19,0.07,7.37,1.8,0.91,2830.0,0.0,0.09,2630.0,dol i ppv vfrac
4362,00/07-01-041-03W5/0,64278,1,2774.58,FD,0.13,0.07,24.1,0.54,1.38,2830.0,0.0,0.094,2630.0,dol i ppv vfrac
4363,00/07-01-041-03W5/0,64278,1,2776.33,FD,0.25,0.071,7.69,4.13,4.7,2830.0,0.0,0.092,2630.0,dol i vug frac
4364,00/07-01-041-03W5/0,64278,1,2778.14,FD,0.22,0.068,14.8,7.77,1.02,2830.0,0.0,0.128,2630.0,dol i vug frac
4365,00/07-01-041-03W5/0,64278,1,2776.08,FD,0.25,0.073,25.5,2.84,2.29,2840.0,0.0,0.088,2630.0,dol i vug frac
4366,00/07-01-041-03W5/0,64278,1,2777.03,FD,0.15,0.066,9.28,8.93,8.29,2830.0,0.0,0.131,2640.0,dol i vug frac
4367,00/07-01-041-03W5/0,64278,1,2781.03,FD,0.19,0.073,35.9,15.1,33.5,2850.0,0.0,0.211,2640.0,dol i ppv sv anhy
4368,00/07-01-041-03W5/0,64278,1,2774.86,FD,0.23,0.066,7.57,2.73,4.65,2830.0,0.0,0.129,2650.0,dol i ppv frac
4369,00/07-01-041-03W5/0,64278,1,2780.84,FD,0.19,0.066,40.6,28.4,21.3,2840.0,0.0,0.17,2650.0,dol i ppv sv anhy
4370,00/07-01-041-03W5/0,64278,1,2777.94,FD,0.2,0.059,1.55,0.8,1.29,2830.0,0.0,0.179,2660.0,dol i ppv sv
4371,00/07-01-041-03W5/0,64278,1,2778.62,FD,0.22,0.06,3.7,1.83,1.76,2830.0,0.0,0.182,2660.0,dol i ppv sv
4372,00/07-01-041-03W5/0,64278,1,2779.35,FD,0.25,0.061,4.03,1.71,1.03,2830.0,0.0,0.144,2660.0,dol i ppv sv
4373,00/07-01-041-03W5/0,64278,1,2777.39,FD,0.28,0.052,8.53,0.89,2.43,2820.0,0.0,0.216,2670.0,dol i ppv sv
4374,00/07-01-041-03W5/0,64278,1,2776.87,FD,0.16,0.056,2.57,6.0,2.17,2830.0,0.0,0.194,2670.0,dol i vug frac
4375,00/07-01-041-03W5/0,64278,1,2777.67,FD,0.27,0.056,1.51,1.55,1.34,2830.0,0.0,0.196,2670.0,dol i vug frac
4376,00/07-01-041-03W5/0,64278,1,2780.24,FD,0.23,0.063,,,9.55,2850.0,0.0,0.111,2670.0,dol i ppv sv vfrac
4377,00/07-01-041-03W5/0,64278,1,2779.86,FD,0.23,0.05,5.5,9.55,1.5,2820.0,0.0,0.314,2680.0,dol i ppv sv anhy
4378,00/07-01-041-03W5/0,64278,1,2780.13,FD,0.11,0.05,5.5,9.55,1.5,2820.0,0.0,0.314,2680.0,dol i ppv sv anhy
4379,00/07-01-041-03W5/0,64278,1,2781.22,FD,0.12,0.056,19.4,16.0,3.33,2840.0,0.0,0.161,2680.0,dol i vug anhy vfrac
4380,00/07-01-041-03W5/0,64278,1,2780.09,FD,0.04,0.059,24.5,8.62,14.5,2850.0,0.0,0.333,2680.0,dol i vug anhy
4381,00/07-01-041-03W5/0,64278,1,2780.7,FD,0.14,0.059,24.5,8.62,14.5,2850.0,0.0,0.333,2680.0,dol i vug anhy
4382,00/07-01-041-03W5/0,64278,1,2778.84,FD,0.22,0.049,4.03,0.65,1.82,2830.0,0.0,0.184,2690.0,dol i ppv sv
4383,00/07-01-041-03W5/0,64278,1,2779.06,FD,0.1,0.049,4.03,0.65,1.82,2830.0,0.0,0.139,2690.0,dol i ppv sv
4384,00/07-01-041-03W5/0,64278,1,2780.47,FD,0.23,0.052,43.0,9.91,9.23,2840.0,0.0,0.43,2690.0,dol i vug anhy frac
4385,00/07-01-041-03W5/0,64278,1,2779.6,FD,0.26,0.043,3.76,4.35,0.71,2820.0,0.0,0.368,2700.0,dol i ppv frac
4386,00/07-01-041-03W5/0,64278,1,2776.58,FD,0.29,0.046,0.71,0.86,0.44,2830.0,0.0,0.243,2700.0,dol i vug frac
4387,00/07-01-041-03W5/0,64278,1,2774.71,FD,0.15,0.049,0.85,1.06,0.05,2840.0,0.0,0.137,2700.0,dol i ppv vfrac
4388,00/07-01-041-03W5/0,64278,1,2781.34,FD,0.3,0.049,10.9,3.9,5.04,2850.0,0.0,0.227,2700.0,dol i ppv sv anhy
4389,00/07-01-041-03W5/0,64278,1,2774.24,FD,0.15,0.028,0.19,0.12,0.17,2840.0,0.0,0.243,2760.0,dol i frac
4390,00/07-01-041-03W5/0,64278,1,2775.53,FD,0.27,0.031,3.7,1.12,3.05,2850.0,0.0,0.147,2760.0,dol i ppv sv
4391,00/07-01-041-03W5/0,64278,1,2776.0,FD,0.08,0.031,3.7,1.12,3.05,2850.0,0.0,0.147,2760.0,dol i ppv sv
4392,00/07-01-041-03W5/0,64278,1,2775.09,FD,0.26,0.023,11.1,0.56,9.12,2840.0,0.0,0.199,2770.0,dol i ppv frac
4393,00/07-01-041-03W5/0,64278,1,2775.35,FD,0.18,0.026,1.35,0.45,1.17,2840.0,0.0,0.249,2770.0,dol i ppv
4394,00/07-01-041-03W5/0,64278,1,2774.0,FD,0.24,0.017,0.54,0.47,0.2,2850.0,0.0,0.274,2800.0,dol i vfrac
4395,00/07-01-041-03W5/0,64278,1,2775.8,FD,0.2,0.01,4.34,0.63,1.35,2850.0,0.0,0.448,2820.0,dol i ppv anhy frac
4396,00/07-01-041-03W5/0,64278,2,2788.8,LC,0.2,,,,,,,,,Lost core
4397,00/07-01-041-03W5/0,64278,2,2786.35,FD,0.31,0.16,10200.0,16.2,19.7,2850.0,0.0,0.06,2390.0,dol i vug frac
4398,00/07-01-041-03W5/0,64278,2,2788.49,FD,0.31,0.118,173.0,38.9,76.2,2850.0,0.0,0.051,2510.0,dol i vug frac
4399,00/07-01-041-03W5/0,64278,2,2783.51,FD,0.25,0.098,27.7,24.9,17.0,2830.0,0.0,0.273,2550.0,dol i vug anhy
4400,00/07-01-041-03W5/0,64278,2,2783.29,FD,0.22,0.089,17.2,4.87,10.9,2830.0,0.0,0.186,2580.0,dol i vug anhy
4401,00/07-01-041-03W5/0,64278,2,2787.8,FD,0.21,0.095,10200.0,0.52,9.93,2850.0,0.0,0.065,2580.0,dol i vug
4402,00/07-01-041-03W5/0,64278,2,2784.03,FD,0.25,0.083,31.2,3.2,9.01,2840.0,0.0,0.253,2600.0,dol i vug anhy
4403,00/07-01-041-03W5/0,64278,2,2783.76,FD,0.27,0.075,87.0,5.86,15.6,2830.0,0.0,0.253,2620.0,dol i vug anhy
4404,00/07-01-041-03W5/0,64278,2,2784.28,FD,0.23,0.068,66.4,16.6,10.3,2840.0,0.0001,0.405,2640.0,dol i vug anhy vfrac
4405,00/07-01-041-03W5/0,64278,2,2783.0,FD,0.29,0.061,5.8,0.27,3.72,2820.0,0.0001,0.312,2650.0,dol i vug frac
4406,00/07-01-041-03W5/0,64278,2,2784.77,FD,0.17,0.057,24.5,1.79,18.0,2820.0,0.0,0.262,2660.0,dol i vug vfrac
4407,00/07-01-041-03W5/0,64278,2,2785.48,FD,0.22,0.065,7.64,5.99,6.78,2850.0,0.0,0.131,2660.0,dol i vug vfrac
4408,00/07-01-041-03W5/0,64278,2,2786.07,FD,0.28,0.064,35.1,10.8,14.9,2850.0,0.0,0.167,2660.0,dol i vug vfrac
4409,00/07-01-041-03W5/0,64278,2,2786.95,FD,0.2,0.067,14.4,2.78,14.0,2850.0,0.0001,0.094,2660.0,dol i vug
4410,00/07-01-041-03W5/0,64278,2,2787.63,FD,0.17,0.067,26.9,6.01,13.9,2850.0,0.0,0.127,2660.0,dol i ppv sv hfrac
4411,00/07-01-041-03W5/0,64278,2,2787.15,FD,0.26,0.062,23.3,3.9,15.4,2850.0,0.0,0.138,2670.0,dol i vug
4412,00/07-01-041-03W5/0,64278,2,2785.23,FD,0.25,0.06,6.97,1.77,5.13,2850.0,0.0,0.107,2680.0,dol i vug frac
4413,00/07-01-041-03W5/0,64278,2,2784.51,FD,0.26,0.044,,,2.34,2820.0,0.0,0.444,2690.0,dol i ppv sv frac
4414,00/07-01-041-03W5/0,64278,2,2784.94,FD,0.29,0.057,3470.0,4.26,14.1,2850.0,0.0,0.075,2690.0,dol i vug frac
4415,00/07-01-041-03W5/0,64278,2,2787.41,FD,0.22,0.054,25.3,2.05,23.9,2850.0,0.0,0.16,2690.0,dol i vug frac
4416,00/07-01-041-03W5/0,64278,2,2788.28,FD,0.21,0.056,641.0,3.52,108.0,2850.0,0.0,0.115,2690.0,dol i vug frac
4417,00/07-01-041-03W5/0,64278,2,2785.88,FD,0.19,0.053,27.5,2.47,7.76,2850.0,0.0001,0.366,2700.0,dol i vug vfrac
4418,00/07-01-041-03W5/0,64278,2,2788.01,FD,0.27,0.052,7.29,1.22,4.93,2850.0,0.0,0.083,2700.0,dol i vug hfrac
4419,00/07-01-041-03W5/0,64278,2,2786.66,FD,0.29,0.051,57.6,3.63,18.7,2850.0,0.0,0.127,2710.0,dol i vug frac
4420,00/07-01-041-03W5/0,64278,2,2785.7,FD,0.18,0.039,4.93,1.85,3.51,2850.0,0.0,0.225,2740.0,dol i vug frac
4421,00/07-01-041-03W5/0,64278,3,2796.75,LC,0.25,,,,,,,,,Lost core
4422,00/07-01-041-03W5/0,64278,3,2789.0,,7.75,,,,,,,,,No analysis requested
4423,00/07-01-041-03W5/0,64278,4,2797.0,,3.4,,,,,,,,,No analysis requested
4424,00/07-01-041-03W5/0,64278,5,2800.4,,7.4,,,,,,,,,No analysis requested
4425,00/07-01-041-03W5/0,64278,6,2807.8,,5.6,,,,,,,,,No analysis  requested
4426,00/07-01-041-03W5/0,64278,7,2813.4,,18.2,,,,,,,,,No analysis  requested
4427,00/03-22-052-19W5/0,27675,1,2592.0,DE,3.7,,,,,,,,,NOT ANALYSED - SHALE
4428,00/03-22-052-19W5/0,27675,2,2595.7,DE,14.04,,,,,,,,,NOT ANALYSED - SHALE
4429,00/03-22-052-19W5/0,27675,2,2609.96,FD,0.17,0.078,0.36,,,2636.0,,,,SS  VF
4430,00/03-22-052-19W5/0,27675,2,2610.31,FD,0.18,0.106,2.98,0.69,2.53,2641.0,,,,SS  VF
4431,00/03-22-052-19W5/0,27675,2,2611.2,FD,0.22,0.087,0.76,0.28,0.76,2641.0,,,,SS  VF
4432,00/03-22-052-19W5/0,27675,2,2611.63,FD,0.24,0.106,1.02,0.66,0.83,2641.0,,,,SS  VF
4433,00/03-22-052-19W5/0,27675,2,2610.71,FD,0.16,0.077,0.54,0.11,0.37,2647.0,,,,SS  VF  SH
4434,00/03-22-052-19W5/0,27675,2,2610.87,FD,0.33,0.089,0.44,0.3,0.39,2648.0,,,,SS  VF
4435,00/03-22-052-19W5/0,27675,2,2611.42,FD,0.21,0.104,0.71,0.23,0.53,2656.0,,,,SS  VF
4436,00/03-22-052-19W5/0,27675,2,2611.87,FD,0.25,0.101,0.6,0.28,0.56,2657.0,,,,SS  VF
4437,00/03-22-052-19W5/0,27675,2,2609.74,FD,0.22,0.036,0.07,,,2659.0,,,,SS  VF
4438,00/03-22-052-19W5/0,27675,2,2612.45,FD,0.18,0.092,0.72,0.19,0.67,2660.0,,,,SS  VF
4439,00/03-22-052-19W5/0,27675,2,2610.49,FD,0.22,0.094,1.26,0.23,0.85,2662.0,,,,SS  VF  SH
4440,00/03-22-052-19W5/0,27675,2,2610.13,FD,0.18,0.089,0.51,0.22,0.5,2663.0,,,,SS  VF
4441,00/03-22-052-19W5/0,27675,2,2613.8,FD,0.2,0.084,0.18,0.07,0.13,2668.0,,,,SS  VF  CARB
4442,00/03-22-052-19W5/0,27675,2,2612.63,FD,0.22,0.096,0.68,0.15,0.44,2682.0,,,,SS  VF  SH
4443,00/03-22-052-19W5/0,27675,2,2612.12,FD,0.33,0.103,0.68,0.37,0.62,2688.0,,,,SS  VF
4444,00/03-22-052-19W5/0,27675,2,2612.85,FD,0.3,0.092,0.17,0.03,0.17,2691.0,,,,SS  VF
4445,00/03-22-052-19W5/0,27675,2,2613.62,FD,0.18,0.079,0.15,0.1,0.15,2774.0,,,,SS  VF  SID
4446,00/03-22-052-19W5/0,27675,2,2613.15,FD,0.22,0.086,0.18,0.02,0.18,2838.0,,,,SS  VF  SID
4447,00/03-22-052-19W5/0,27675,2,2613.37,FD,0.25,0.095,0.07,0.05,0.07,3049.0,,,,SS  VF  SID
4448,00/03-09-065-12W5/0,27527,1,2711.06,DE,0.44,,,,,,,,,NOT ANALYSED - DENSE
4449,00/03-09-065-12W5/0,27527,1,2711.95,DE,1.24,,,,,,,,,NOT ANALYSED - DENSE
4450,00/03-09-065-12W5/0,27527,1,2713.72,DE,1.8,,,,,,,,,NOT ANALYSED - DENSE
4451,00/03-09-065-12W5/0,27527,1,2703.42,FD,0.1,0.037,0.08,0.01,0.08,2684.0,0.087,0.218,,LS  P/S CALC
4452,00/03-09-065-12W5/0,27527,1,2697.88,FD,0.27,0.065,1.16,0.3,0.94,2686.0,0.157,0.197,,LS  P/S
4453,00/03-09-065-12W5/0,27527,1,2713.19,FD,0.26,0.021,0.08,0.01,0.08,2688.0,,0.104,,LS  INTR
4454,00/03-09-065-12W5/0,27527,1,2708.19,FD,0.25,0.016,1.24,0.14,0.79,2694.0,,0.069,,LS  INTRSH
4455,00/03-09-065-12W5/0,27527,1,2700.32,FD,0.23,0.028,0.26,0.15,0.03,2696.0,,0.075,,LS  P/S V/F
4456,00/03-09-065-12W5/0,27527,1,2702.91,FD,0.24,0.049,0.51,0.13,0.25,2696.0,0.213,0.053,,LS  P/S
4457,00/03-09-065-12W5/0,27527,1,2707.33,FD,0.27,0.005,0.42,0.01,0.05,2700.0,0.281,0.07,,LS  INTRSH
4458,00/03-09-065-12W5/0,27527,1,2700.55,FD,0.21,0.053,1.57,0.6,0.29,2704.0,0.182,0.182,,LS  P/S V/F
4459,00/03-09-065-12W5/0,27527,1,2697.66,FD,0.22,0.042,0.38,0.09,0.35,2705.0,0.113,0.17,,LS  P/S SH
4460,00/03-09-065-12W5/0,27527,1,2698.15,FD,0.25,0.076,2.97,0.25,2.62,2705.0,0.04,0.061,,LS  P/S SH
4461,00/03-09-065-12W5/0,27527,1,2702.57,FD,0.2,0.046,0.73,,,2705.0,0.159,0.04,,LS  P/S SH
4462,00/03-09-065-12W5/0,27527,1,2710.09,FD,0.3,0.033,13.8,0.32,3.12,2705.0,,0.087,,LS  P/S H/F SH
4463,00/03-09-065-12W5/0,27527,1,2698.63,FD,0.22,0.066,4.6,0.62,3.89,2706.0,0.201,0.201,,LS  P/S
4464,00/03-09-065-12W5/0,27527,1,2703.15,FD,0.27,0.038,0.52,0.01,0.04,2706.0,,0.083,,LS  P/S
4465,00/03-09-065-12W5/0,27527,1,2707.09,FD,0.24,0.008,0.42,0.01,0.06,2707.0,0.342,0.068,,LS  INTRSH
4466,00/03-09-065-12W5/0,27527,1,2699.54,FD,0.13,0.069,2.62,0.67,0.05,2708.0,,0.174,,LS  P/S V/F
4467,00/03-09-065-12W5/0,27527,1,2701.53,FD,0.23,0.016,0.45,0.01,0.25,2708.0,0.129,0.064,,LS  PP/VSH
4468,00/03-09-065-12W5/0,27527,1,2698.85,FD,0.19,0.033,3.84,2.44,0.01,2709.0,0.14,0.14,,LS  P/S V/F
4469,00/03-09-065-12W5/0,27527,1,2700.93,FD,0.34,0.011,0.25,0.01,0.24,2709.0,,0.105,,LS  INTR
4470,00/03-09-065-12W5/0,27527,1,2706.82,FD,0.27,0.011,0.57,0.18,0.48,2709.0,0.233,0.058,,LS  INTRCALC
4471,00/03-09-065-12W5/0,27527,1,2703.52,FD,0.14,0.022,0.53,0.35,0.35,2710.0,,0.097,,LS  P/S V/F SH
4472,00/03-09-065-12W5/0,27527,1,2707.92,FD,0.27,0.016,0.1,0.01,0.07,2710.0,0.149,0.074,,LS  INTR
4473,00/03-09-065-12W5/0,27527,1,2704.49,FD,0.26,0.043,0.15,0.01,0.09,2711.0,0.139,0.035,,LS  P/S V/F
4474,00/03-09-065-12W5/0,27527,1,2708.96,FD,0.3,0.021,0.21,0.01,0.21,2711.0,,0.069,,LS  PP/V
4475,00/03-09-065-12W5/0,27527,1,2709.88,FD,0.21,0.029,0.77,0.01,0.51,2711.0,,0.125,,LS  P/S ANHYSH
4476,00/03-09-065-12W5/0,27527,1,2711.5,FD,0.18,0.017,0.36,0.01,0.2,2711.0,,0.106,,LS  INTRANHYSH
4477,00/03-09-065-12W5/0,27527,1,2705.12,FD,0.22,0.017,0.17,0.01,0.13,2712.0,0.263,0.066,,LS  INTRSH
4478,00/03-09-065-12W5/0,27527,1,2707.6,FD,0.32,0.007,0.28,0.01,0.2,2712.0,,0.124,,LS  INTR
4479,00/03-09-065-12W5/0,27527,1,2708.44,FD,0.22,0.022,0.27,0.25,0.09,2712.0,,0.523,,LS  PP/VV/F
4480,00/03-09-065-12W5/0,27527,1,2709.26,FD,0.32,0.023,1.09,0.3,0.57,2712.0,,0.058,,LS  PP/VH/F CALCSH
4481,00/03-09-065-12W5/0,27527,1,2697.5,FD,0.16,0.041,2.48,0.96,1.29,2713.0,0.246,0.098,,LS  P/S SH
4482,00/03-09-065-12W5/0,27527,1,2703.66,FD,0.23,0.033,0.27,0.01,0.17,2713.0,0.158,0.079,,LS  P/S
4483,00/03-09-065-12W5/0,27527,1,2701.76,FD,0.27,0.06,0.7,0.28,0.45,2714.0,0.102,0.051,,LS  P/S
4484,00/03-09-065-12W5/0,27527,1,2702.3,FD,0.27,0.037,0.65,0.19,0.65,2714.0,,0.074,,LS  P/S SH
4485,00/03-09-065-12W5/0,27527,1,2704.94,FD,0.18,0.025,0.98,0.14,0.25,2714.0,0.147,0.073,,LS  PP/VSH
4486,00/03-09-065-12W5/0,27527,1,2700.19,FD,0.13,0.026,1.07,0.38,0.29,2715.0,,0.069,,LS  P/S V/F SH
4487,00/03-09-065-12W5/0,27527,1,2699.04,FD,0.25,0.021,0.01,0.01,0.01,2716.0,,0.304,,LS  P/S
4488,00/03-09-065-12W5/0,27527,1,2705.34,FD,0.32,0.014,0.1,0.01,0.05,2716.0,,0.129,,LS  INTR
4489,00/03-09-065-12W5/0,27527,1,2708.66,FD,0.3,0.02,2.13,0.24,0.42,2716.0,,0.065,,LS  PP/VH/F ANHY
4490,00/03-09-065-12W5/0,27527,1,2699.67,FD,0.29,0.029,0.1,0.01,0.02,2718.0,,0.063,,LS  P/S
4491,00/03-09-065-12W5/0,27527,1,2700.76,FD,0.17,0.028,0.24,0.01,0.24,2718.0,,0.136,,LS  P/S
4492,00/03-09-065-12W5/0,27527,1,2703.89,FD,0.2,0.015,0.74,0.05,0.15,2718.0,0.142,0.071,,LS  P/S ANHY
4493,00/03-09-065-12W5/0,27527,1,2699.96,FD,0.23,0.035,0.18,0.01,0.09,2719.0,,0.066,,LS  P/S HL/F
4494,00/03-09-065-12W5/0,27527,1,2709.58,FD,0.3,0.033,0.05,0.01,0.05,2719.0,,0.074,,LS  P/S
4495,00/03-09-065-12W5/0,27527,1,2710.39,FD,0.3,0.061,0.09,0.01,0.09,2721.0,0.16,0.08,,LS  P/S
4496,00/03-09-065-12W5/0,27527,1,2698.4,FD,0.23,0.071,6.38,4.05,4.11,2722.0,0.235,0.176,,LS  P/S ANHY
4497,00/03-09-065-12W5/0,27527,1,2704.75,FD,0.19,0.053,1.38,,,2722.0,0.073,0.037,,LS  P/S
4498,00/03-09-065-12W5/0,27527,1,2710.89,FD,0.17,0.022,2.58,0.75,1.25,2722.0,0.232,0.058,,LS  P/S H/F ANHYSH
4499,00/03-09-065-12W5/0,27527,1,2704.25,FD,0.24,0.031,0.07,0.01,0.02,2723.0,,0.049,,LS  P/S V/F
4500,00/03-09-065-12W5/0,27527,1,2706.45,FD,0.37,0.01,0.23,0.01,0.2,2723.0,0.192,0.048,,LS  PP/VANHY
4501,00/03-09-065-12W5/0,27527,1,2711.68,FD,0.27,0.016,0.31,0.01,0.31,2725.0,,0.126,,LS  INTR
4502,00/03-09-065-12W5/0,27527,1,2710.69,FD,0.2,0.038,0.12,0.01,0.07,2726.0,0.137,0.137,,LS  P/S ANHY
4503,00/03-09-065-12W5/0,27527,1,2713.45,FD,0.27,0.027,0.9,0.41,0.23,2726.0,0.268,0.067,,LS  INTRV/F ANHYSH
4504,00/03-09-065-12W5/0,27527,1,2701.27,FD,0.26,0.021,0.08,,,2727.0,0.182,0.091,,LS  INTR
4505,00/03-09-065-12W5/0,27527,1,2705.66,FD,0.25,0.015,0.86,0.01,0.18,2728.0,,0.077,,LS  INTRANHY
4506,00/03-09-065-12W5/0,27527,1,2702.77,FD,0.14,0.026,0.36,,,2729.0,,0.083,,LS  P/S
4507,00/03-09-065-12W5/0,27527,1,2705.91,FD,0.27,0.02,0.05,0.01,0.05,2730.0,0.018,0.09,,LS  PP/VANHY
4508,00/03-09-065-12W5/0,27527,1,2704.09,FD,0.16,0.028,2.42,1.19,2.1,2731.0,,0.06,,LS  P/S H/F ANHYSH
4509,00/03-09-065-12W5/0,27527,1,2706.18,FD,0.27,0.012,0.3,0.01,0.3,2731.0,,0.108,,LS  PP/VANHY
4510,00/03-09-065-12W5/0,27527,1,2699.29,FD,0.25,0.031,0.01,0.01,0.01,2733.0,0.311,0.156,,LS  P/S
4511,00/03-09-065-12W5/0,27527,1,2702.03,FD,0.27,0.046,0.17,0.01,0.13,2734.0,0.093,0.047,,LS  P/S
4512,00/03-09-065-12W5/0,27527,1,2715.52,LC,0.23,,,,,,,,,LOST CORE
4513,00/03-09-065-12W5/0,27527,2,2715.75,DE,4.15,,,,,,,,,NOT ANALYSED - DENSE
4514,00/03-09-065-12W5/0,27527,2,2724.37,DE,9.35,,,,,,,,,NOT ANALYSED - DENSE
4515,00/03-09-065-12W5/0,27527,2,2720.17,FD,0.2,0.039,0.24,0.01,0.24,2692.0,0.114,0.399,,LS  P/S
4516,00/03-09-065-12W5/0,27527,2,2723.11,FD,0.16,0.024,0.04,,,2707.0,,0.575,,LS  PP/VSH
4517,00/03-09-065-12W5/0,27527,2,2719.9,FD,0.27,0.033,0.07,0.01,0.04,2711.0,0.234,0.352,,LS  P/S
4518,00/03-09-065-12W5/0,27527,2,2720.37,FD,0.3,0.034,0.61,0.01,0.36,2711.0,0.09,0.315,,LS  P/S SH
4519,00/03-09-065-12W5/0,27527,2,2723.27,FD,0.24,0.027,0.03,0.01,0.01,2716.0,0.192,0.481,,LS  PP/V
