,Unnamed: 0,Unnamed: 0.1,Unnamed: 0_x,UWI,BHT,TrueTemp,Depth_SS(m),Field,TD (ft),Well_Id,Basin,TD_0,TD_1,TD_2,TD_3,TD_4,TD_5,TD_6,TD_7,TD_8,TD_9,TD_10,TD_11,TD_12,KB_0,KB_1,KB_2,KB_3,KB_4,KB_5,KB_6,KB_7,KB_8,KB_9,KB_10,KB_11,KB_12,Mud Wt_0,Mud Wt_1,Mud Wt_2,Mud Wt_3,Mud Wt_4,Mud Wt_5,Mud Wt_6,Mud Wt_7,Mud Wt_8,Mud Wt_9,Mud Wt_10,Mud Wt_11,Mud Wt_12,MW@Depth(KB)_0,MW@Depth(KB)_1,MW@Depth(KB)_2,MW@Depth(KB)_3,MW@Depth(KB)_4,MW@Depth(KB)_5,MW@Depth(KB)_6,MW@Depth(KB)_7,MW@Depth(KB)_8,MW@Depth(KB)_9,MW@Depth(KB)_10,MW@Depth(KB)_11,MW@Depth(KB)_12,Bottom_Hole_Location_X_0,Bottom_Hole_Location_Y_0,Elevation(f)_0,Elevation_Reference_0,Latitude_0,Longitude_0,Total_Depth(f)_0,X(f)_0,Y(f)_0,01_Wilcox_MD_ft_0,02_Midway_MD_ft_0,03_Navarro_MD_ft_0,04_Taylor_MD_ft_0,05_Anacacho_MD_ft_0,06_Austin_Chalk_MD_ft_0,07_Upper_Eagle_Ford_MD_ft_0,08_Lower_Eagle_Ford_MD_ft_0,09_Woodbine_MD_ft_0,10_Maness_MD_ft_0,11_Buda_MD_ft_0,12_Del_Rio_MD_ft_0,13_Georgetown_MD_ft_0,14_Edwards_MD_ft_0,15_Glen_Rose_MD_ft_0,16_Pearsal_MD_ft_0,17_James_Cow_Creek_MD_ft_0,18_Sligo_MD_ft_0,19_Cotton_Valley_MD_ft_0,td_0,Elevation_0,ElevationDatum_0,WGS84Latitude_0,WGS84Longitude_0,SurfLat_0,SurfLong_0,SurfaceLatitude_NAD83_0,SurfaceLongitude_NAD83_0,BottomLatitude_NAD83_0,BottomLongitude_NAD83_0,SurfaceLatitude_NAD27_0,SurfaceLongitude_NAD27_0,BottomLatitude_NAD27_0,BottomLongitude_NAD27_0,Measured Depth (ft)_0,Measured Depth (ft)_1,Measured Depth (ft)_2,Measured Depth (ft)_3,Total Vertical Depth (ft)_0,Total Vertical Depth (ft)_1,Total Vertical Depth (ft)_2,Total Vertical Depth (ft)_3,Spud Date_0,Spud Date_1,Spud Date_2,Spud Date_3,Completion Date_0,Completion Date_1,Completion Date_2,Completion Date_3,First Production Month_0,First Production Month_1,First Production Month_2,First Production Month_3,Elevation_0.1,Elevation_1,Elevation_2,Elevation_3,Oil Total Cum (bbl)_0,Oil Total Cum (bbl)_1,Oil Total Cum (bbl)_2,Oil Total Cum (bbl)_3,Gas Total Cum (mcf)_0,Gas Total Cum (mcf)_1,Gas Total Cum (mcf)_2,Gas Total Cum (mcf)_3,Water Total Cum (bbl)_0,Water Total Cum (bbl)_1,Water Total Cum (bbl)_2,Water Total Cum (bbl)_3,GOR Total Average_0,GOR Total Average_1,GOR Total Average_2,GOR Total Average_3,Plug Date_0,Plug Date_1,Plug Date_2,Plug Date_3,TD Date_0,TD Date_1,TD Date_2,TD Date_3,Drilling Days_0,Drilling Days_1,Drilling Days_2,Drilling Days_3,Last Production Month_0,Last Production Month_1,Last Production Month_2,Last Production Month_3,Gas Maximum (mcf)_0,Gas Maximum (mcf)_1,Gas Maximum (mcf)_2,Gas Maximum (mcf)_3,Gas Maximum Date_0,Gas Maximum Date_1,Gas Maximum Date_2,Gas Maximum Date_3,Oil Maximum (bbl)_0,Oil Maximum (bbl)_1,Oil Maximum (bbl)_2,Oil Maximum (bbl)_3,Oil Maximum Date_0,Oil Maximum Date_1,Oil Maximum Date_2,Oil Maximum Date_3,Water Maximum (bbl)_0,Water Maximum (bbl)_1,Water Maximum (bbl)_2,Water Maximum (bbl)_3,Water Maximum Date_0,Water Maximum Date_1,Water Maximum Date_2,Water Maximum Date_3,Liquid Injection Cum (bbl)_0,Liquid Injection Cum (bbl)_1,Liquid Injection Cum (bbl)_2,Liquid Injection Cum (bbl)_3,Gas Injection Cum (mcf)_0,Gas Injection Cum (mcf)_1,Gas Injection Cum (mcf)_2,Gas Injection Cum (mcf)_3,Bottom Hole Location X_m_NAD27_Zone 11N (120 W to 114 W)_0,Bottom Hole Location Y_m_NAD27_Zone 11N (120 W to 114 W)_0,Elevation(m above sea level)_0,01_Battle (Surbiton)[SSTVD] (m)_0,02_Lea_Park (Surbiton)[SSTVD] (m)_0,03_1st_White_Speckled_Shale (Surbiton)[SSTVD] (m)_0,04_2nd_White_Speckled_Shale (Surbiton)[SSTVD] (m)_0,05_Fish_scales (Surbiton)[SSTVD] (m)_0,06_Mannville_Top (Surbiton)[SSTVD] (m)_0,07_Ostracod_Beds (Surbiton)[SSTVD] (m)_0,08_Jurassic_Top (Surbiton)[SSTVD] (m)_0,09_Montney_Top (Surbiton)[SSTVD] (m)_0,10_Permian_Top (Surbiton)[SSTVD] (m)_0,11_Wabamun (Surbiton)[SSTVD] (m)_0,12_Winterburn (Surbiton)[SSTVD] (m)_0,13_Woodbend (Surbiton)[SSTVD] (m)_0,14_Duvernay_Top (Surbiton)[SSTVD] (m)_0,15_Beaverhill (Surbiton)[SSTVD] (m)_0,16_Elk_Point (Surbiton)[SSTVD] (m)_0,17_Precambrian Basement (Surbiton)[SSTVD] (m)_0,Elevation Meters_0,ElevationDatum_0.1,TD meters_0,SurfaceLatitude_NAD83_0.1,SurfaceLongitude_NAD83_0.1,BottomLatitude_NAD83_0.1,BottomLongitude_NAD83_0.1,SurfaceLatitude_NAD27_0.1,SurfaceLongitude_NAD27_0.1,BottomLatitude_NAD27_0.1,BottomLongitude_NAD27_0.1,Measured Depth (ft)_0.1,Total Vertical Depth (ft)_0.1,Spud Date_0.1,Completion Date_0.1,First Production Month_0.1,Elevation_0.2,Oil Total Cum (bbl)_0.1,Gas Total Cum (mcf)_0.1,Water Total Cum (bbl)_0.1,GOR Total Average_0.1,Plug Date_0.1,First Production Date_0,Elevation Drill Floor (ft)_0,Elevation Ground (ft)_0,Elevation Kelly Bushing (ft)_0,Last Production Month_0.1,Gas Maximum (mcf)_0.1,Gas Maximum Date_0.1,Oil Maximum (bbl)_0.1,Oil Maximum Date_0.1,Water Maximum (bbl)_0.1,Water Maximum Date_0.1,Yield Total Average_0,Unnamed: 0_y,Unnamed: 1,1200.0_GRWS,1500.0_GRWS,1800.0_GRWS,2100.0_GRWS,2400.0_GRWS,2700.0_GRWS,3000.0_GRWS,3300.0_GRWS,3600.0_GRWS,3900.0_GRWS,4200.0_GRWS,4500.0_GRWS,4800.0_GRWS,5100.0_GRWS,5400.0_GRWS,5700.0_GRWS,6000.0_GRWS,6300.0_GRWS,6600.0_GRWS,6900.0_GRWS,7200.0_GRWS,7500.0_GRWS,7800.0_GRWS,8100.0_GRWS,8400.0_GRWS,8700.0_GRWS,9000.0_GRWS,WellName,LogType,300.0_GRWS,600.0_GRWS,900.0_GRWS,9300.0_GRWS,9600.0_GRWS,9900.0_GRWS,10200.0_GRWS,10500.0_GRWS,10800.0_GRWS,11100.0_GRWS,11400.0_GRWS,11700.0_GRWS,12000.0_GRWS,12300.0_GRWS,12600.0_GRWS,12900.0_GRWS,13200.0_GRWS,13500.0_GRWS,13800.0_GRWS,14100.0_GRWS,14400.0_GRWS,14700.0_GRWS,15000.0_GRWS,15300.0_GRWS,15600.0_GRWS,15900.0_GRWS,16200.0_GRWS,16500.0_GRWS,16800.0_GRWS,17100.0_GRWS,17400.0_GRWS,17700.0_GRWS,18000.0_GRWS,18300.0_GRWS,18600.0_GRWS,18900.0_GRWS,19200.0_GRWS,19500.0_GRWS,19800.0_GRWS,20100.0_GRWS,20400.0_GRWS,20700.0_GRWS,21000.0_GRWS,21300.0_GRWS,21600.0_GRWS,21900.0_GRWS,22200.0_GRWS,22500.0_GRWS,22800.0_GRWS,23100.0_GRWS,23400.0_GRWS,23700.0_GRWS,24000.0_GRWS,Set,CLS_Lat,CLS_Long,CLS_Depth_ft,fmtn,Krig_Temp
443,443,443,443,100130806320W500,122.22,104.91,2424.9999999999995,Duvernay,,100130806320W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500324.3,6032299.94,796.4,,-177.1,-247.5,-547.8,-765.7,-800.9,-1082.9,-1143.7,-1225.4,,-1675.5,-1913.9,-2051.0,-2287.3,-2349.1,-2449.7,,795.3285406000001,KB,3267.5632,54.440365,-116.996209,54.440365,-116.996209,54.440365,-116.996209,54.440365,-116.996209,10722.0,10722.0,1976-11-24,,,2595 GL,,,,,,,,2595.0,2612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,54.440365,-116.996209,10722.0,DVN,83.68909259667582
444,444,444,444,100132006502W600,108.6,124.38,3084.5,Duvernay,,100132006502W600,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418028.46,6055692.61,858.0,,-208.5,-317.49,-627.0,-971.4,-1055.0,-1388.0,-1552.8,-1633.69,-1864.1,-2420.3,-2647.0,-2794.03,-3036.75,-3068.1,,,858.0,KB,4006.0,54.643897,-118.271496,54.643897,-118.271496,54.643897,-118.271496,54.643897,-118.271496,13143.0,13143.0,1996-06-05,2004-10-22,,2789 GL,,,,,,,,2789.0,2815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,54.643897,-118.271496,13143.0,DVN,88.33815607214696
445,445,445,445,100132007121W500,48.7,,684.85,Duvernay,,100132007121W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487018.07,6113559.72,675.9,,,,-0.4,-148.58,-239.1,-551.61,-608.6,-685.6,-770.1,-1357.6,-1599.1,-1723.1,-1974.6,-1998.67,-2106.67,,675.9,KB,2886.0,55.170441,-117.205089,55.170441,-117.205089,55.170441,-117.205089,55.170441,-117.205089,9469.0,9469.0,1983-03-30,,,2198 GL,,,,,,,,2198.0,2218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation_Testing,55.170441,-117.205089,9469.0,DVN,66.55183369863752
446,446,446,446,100132106524W500,48.0,,582.5,Duvernay,,100132106524W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462975.54,6055065.97,885.0,,-90.5,-158.0,-459.0,-708.5,-765.0,-1085.0,-1219.0,-1266.7,-1392.0,-1910.5,-2139.0,-2346.5,-2540.5,-2577.0,-2661.5,,885.0,KB,3626.0,54.643569,-117.574916,54.643569,-117.574916,54.643569,-117.574916,54.643569,-117.574916,11896.0,11896.0,1982-02-15,1991-09-28,,2887 GL,,,,,,,,2887.0,2904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation_Testing,54.643569,-117.574916,11896.0,DVN,77.82131373511005
447,447,447,447,100132306325W500,58.33,84.73,1375.1999999999998,Duvernay,,100132306325W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456051.82,6035811.86,913.4,,-251.5,-333.8,-664.9,-936.7,-1027.0,-1317.2,-1443.3,-1506.7,-1639.3,-2117.8,-2338.2,-2556.1,-2728.0,-2759.1,-2862.2,,913.51557,KB,3789.39792,54.470022,-117.679349,54.470022,-117.679349,54.470022,-117.679349,54.470022,-117.679349,12431.0,12431.0,1973-01-23,,,2976 GL,,,,,,,,2976.0,2995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,54.470022,-117.679349,12431.0,DVN,81.64596161513626
448,448,448,448,100132405522W500,58.3,72.44,1063.9,Duvernay,,100132405522W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490726.17,5957765.91,1018.6,,-685.4,-811.4,-1197.7,-1491.89,-1547.9,-1776.5,-1903.7,-1976.3,-2056.17,-2372.5,-2592.4,-2737.4,-2826.69,-2888.66,-3133.54,,1018.6,KB,4185.5,53.770426,-117.14186,53.770426,-117.14186,53.770426,-117.14186,53.770426,-117.14186,13724.0,13724.0,1980-12-11,1982-08-14,1996-07-01,3320 GL,801.953,2429514.898,9153.571,3029497.861,,1996-07-13,,3320.0,3343.0,2018-06-01,59745.354,1996-12-01,125.167,2004-06-01,682.444,2002-10-01,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,53.770426,-117.14186,13724.0,DVN,91.2883583176856
449,449,449,449,100132503226W400,65.56,80.75,1288.9999999999998,Duvernay,,100132503226W400,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736760.57,5741713.05,970.2,,-52.3,-191.1,-503.5,-604.4,-704.7,,,,,-1075.3,-1272.5,-1331.0,-1448.4,-1491.04,-1756.8,,964.9949309,KB,2770.41809,51.778149,-113.568747,51.778149,-113.568747,51.778149,-113.568747,51.778149,-113.568747,9085.0,9085.0,1957-08-30,,,3169 GL,,,,,,,,3169.0,3182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,51.778149,-113.568747,9085.0,DVN,72.76151964574896
450,450,450,450,100140103123W400,43.33,55.13,469.4,Duvernay,,100140103123W400,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767332.64,5727018.7,922.6,,89.3,-54.3,-348.4,-439.2,-549.3,,,,,-871.5,-1050.4,-1114.7,-1238.4,-1368.3,-1541.4,,922.6,KB,8345.0,51.632566,-113.137838,51.632566,-113.137838,51.632566,-113.137838,51.632566,-113.137838,8343.0,8343.0,1957-08-10,,,3018 GL,,,,,,,,3018.0,3028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,51.632566,-113.137838,8343.0,DVN,67.53841443659648
451,451,451,451,100140206310W500,42.5,53.38,385.8,Duvernay,,100140206310W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603512.21,6031910.1,894.2,,169.7,62.0,-141.8,-306.17,-380.3,-565.8,,,,-820.8,-1047.3,-1170.22,-1456.8,-1483.8,-1641.8,,894.2,KB,2560.1,54.426356,-115.405585,54.426356,-115.405585,54.426356,-115.405585,54.426356,-115.405585,8399.0,8399.0,1983-11-28,,,2920 GL,,,,,,,,2920.0,2933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,54.426356,-115.405585,8399.0,DVN,72.29488734172914
452,452,452,452,100140206601W600,74.3,,1647.4,Duvernay,,100140206601W600,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432988.77,6060368.12,914.6,,-101.48,-217.4,-485.51,-822.2,-907.0,-1255.7,-1367.6,-1457.6,-1645.6,-2233.2,-2489.4,-2625.0,-2797.3,-2847.3,-2922.9,,914.6,KB,3889.0,54.688126,-118.040739,54.688126,-118.040739,54.688126,-118.040739,54.688126,-118.040739,12759.0,12759.0,1995-06-04,,,2969 GL,,,,,,,,2969.0,3002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation_Testing,54.688126,-118.040739,12759.0,DVN,84.46316019677015
453,453,453,453,100140306515W500,47.78,,465.4000000000001,Duvernay,,100140306515W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552684.24,6050463.49,994.3,,127.4,25.0,-206.3,-399.15,-469.7,-692.0,-730.0,,,-1104.77,-1342.9,-1474.6,-1739.8,-1788.8,-1923.6,,994.29022,KB,2926.78562,54.600864,-116.185644,54.600864,-116.185644,54.600864,-116.185644,54.600864,-116.185644,9600.0,9600.0,1972-02-13,1972-03-21,,3248 GL,,,,,,,,3248.0,3261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation_Testing,54.600864,-116.185644,9600.0,DVN,77.45556621636078
454,454,454,454,100140307021W500,46.9,56.96,663.2,Duvernay,,100140307021W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492400.8,6098657.67,652.3,,,,73.3,-240.7,-327.7,-671.7,-719.7,-761.7,-836.7,-1375.7,-1615.7,-1713.7,-2002.7,-2022.7,-2140.2,,652.3,KB,2835.0,55.03664,-117.120132,55.03664,-117.120132,55.03664,-117.120132,55.03664,-117.120132,9301.0,9301.0,1984-01-26,,,2119 GL,,,,,,,,2119.0,2133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,55.03664,-117.120132,9301.0,DVN,68.51920332580198
455,455,455,455,100141006601W600,68.0,78.05555556,1654.6,Duvernay,,100141006601W600,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431389.64,6062062.6,863.4,,-115.82,-207.7,-496.62,-817.6,-901.6,-1247.6,-1363.07,-1454.8,-1648.1,-2245.6,-2499.1,-2627.6,-2807.8,-2847.6,-2920.6,-3059.6,863.4,KB,3924.4,54.70314,-118.066016,54.70314,-118.066016,54.70314,-118.066016,54.70314,-118.066016,12874.0,12874.0,1980-07-15,1981-02-05,,2812 GL,,,,,,,,2812.0,2831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,54.70314,-118.066016,12874.0,DVN,84.83470738867138
456,456,456,456,100141103917W400,43.4,45.52,267.70000000000005,Duvernay,,100141103917W400,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816999.22,5809530.06,796.3,,262.3,93.3,-121.7,-254.7,-306.7,,,,,,-563.2,-621.7,-793.2,-907.7,-1108.7,,796.3,KB,2525.0,52.346259,-112.346228,52.346259,-112.346228,52.346259,-112.346228,52.346259,-112.346228,6644.0,6644.0,1987-10-24,,,2598 GL,,,,,,,,2598.0,2612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,52.346259,-112.346228,6644.0,DVN,50.78865250877413
457,457,457,457,100141405626W400,38.0,,425.5,Duvernay,,100141405626W400,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713311.05,5970827.66,716.0,,284.2,118.0,-66.5,-156.0,-243.5,-402.0,,,,-498.0,-584.5,-708.5,-893.5,-1031.0,,,716.0,KB,1777.0,53.844102,-113.758528,53.844102,-113.758528,53.844102,-113.758528,53.844102,-113.758528,5823.0,5823.0,1981-10-23,,,2336 GL,,,,,,,,2336.0,2349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation_Testing,53.844102,-113.758528,5823.0,DVN,50.34271092284645
458,458,458,458,100141503621W400,48.89,,408.1499999999999,Duvernay,,100141503621W400,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779172.2,5779465.84,907.7,,142.7,-14.6,-256.0,-383.1,-444.7,,,,,-673.0,-847.9,-909.5,,-1186.0,-1382.0,,907.7,KB,7549.0,52.097198,-112.924817,52.097198,-112.924817,52.097198,-112.924817,52.097198,-112.924817,7549.0,7549.0,1960-02-05,2019-02-25,1988-05-01,2963 GL,0.0,3072.376,0.0,,,,,2963.0,2979.0,1988-05-01,3072.376,1988-05-01,0.0,1988-05-01,0.0,1988-05-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation_Testing,52.097198,-112.924817,7549.0,DVN,60.80380053377233
459,459,459,459,100141606818W500,48.89,63.34,646.4500000000002,Duvernay,,100141606818W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520191.9,6082634.5,825.1,,213.7,114.9,-104.8,-294.7,-377.6,-654.3,-708.3,-760.4,,-1228.3,-1460.9,-1601.7,-1876.3,-1903.5,-2030.9,,825.12067,KB,2876.49197,54.89231,-116.686433,54.89231,-116.686433,54.89231,-116.686433,54.89231,-116.686433,9429.0,9429.0,1962-02-10,,,2694 GL,,,,,,,,2694.0,2707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,54.89231,-116.686433,9429.0,DVN,75.20006460746133
